0.026999328153231625	0.11094215060671052	0.8620585212400579
0.31949828436814387	0.040025297141409906	0.6404764184904465
0.0024841967710122386	0.9934706488243092	0.00404515440467912
0.39635386057691796	0.5464906122367114	0.05715552718637103
0.0006927384503552774	0.652896839603504	0.3464104219461411
0.19833502754340793	0.7374603401549125	0.06420463230167965
0.45955818087098516	0.20205322568928769	0.33838859343972727
0.005040938338511259	0.37572786347541726	0.6192311981860716
0.07093071744827836	0.20753398442746665	0.721535298124255
0.2373486274902983	0.14826080465942537	0.6143905678502763
0.13693110662492294	0.6176732409441621	0.24539565243091488
0.41638785058492733	0.3693086620780955	0.21430348733697718
0.7409210939234155	0.04447975039390817	0.21459915568267654
0.2349692120951843	0.3564329880829116	0.4085977998219043
0.09876972494465129	0.39045615224220215	0.5107741228131464
0.7420130297730839	0.18463588384069565	0.07335108638622127
0.9561942572190214	0.03137687825580368	0.012428864525175233
0.5835945796901961	0.1287223904873321	0.2876830298224719
0.2780849417664467	0.5142152697960964	0.20769978843745693
0.1830986934441756	0.014577634960358837	0.8023236715954658
0.6038907486840652	0.3329367462989526	0.06317250501698217
0.0010330956274953696	0.8098701952872047	0.1890967090853003
0.07847584270980482	0.8411404548061551	0.08038370248404013
0.4198279632390233	0.12520728077379034	0.4549647559871865
6.794883487523745e-7	0.014108724655786269	0.9858905958558648
